janthinobacterium_lividum_e	SAMN07428612	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0044/SAMN07428612.aln.fas
fusobacterium_c_necrophorum	SAMEA112373753	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA112373753.aln.fas
citrobacter_a_sedlakii	SAMEA10300267	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA10300267.aln.fas
stenotrophomonas_indicatrix	SAMEA5585220	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5585220.aln.fas
pseudomonas_aeruginosa_a	SAMEA7391788	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA7391788.aln.fas
leptospira_kirschneri	SAMEA5168179	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5168179.aln.fas
stenotrophomonas_pavanii	SAMEA5584752	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5584752.aln.fas
pseudomonas_f_otitidis	SAMD00194330	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00194330.aln.fas
haemophilus_d_parainfluenzae_j	SAMEA6653870	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6653870.aln.fas
streptococcus_pseudopneumoniae	SAMEA6500345	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6500345.aln.fas
streptococcus_canis	SAMEA110455963	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA110455963.aln.fas
limosilactobacillus_reuteri	SAMEA2393005	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2393005.aln.fas
stenotrophomonas_sepilia	SAMEA5855189	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5855189.aln.fas
bacillus_licheniformis	SAMEA5875855	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5875855.aln.fas
chlamydia_trachomatis	SAMEA2189000	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2189000.aln.fas
stenotrophomonas_maltophilia_a	SAMD00028880	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00028880.aln.fas
streptococcus_agalactiae	SAMEA6462393	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6462393.aln.fas
erysipelothrix_rhusiopathiae	SAMEA6567013	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6567013.aln.fas
stenotrophomonas_maltophilia_f	SAMD00320801	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00320801.aln.fas
staphylococcus_coagulans	SAMEA6511083	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6511083.aln.fas
acinetobacter_bereziniae	SAMEA5799155	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5799155.aln.fas
klebsiella_pneumoniae	SAMEA6368469	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6368469.aln.fas
streptococcus_mutans	SAMEA2437833	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2437833.aln.fas
sarcina_perfringens	SAMEA4384526	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4384526.aln.fas
pseudomonas_e_glycinae	SAMEA103924535	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA103924535.aln.fas
burkholderia_orbicola	SAMEA5613912	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5613912.aln.fas
serratia_marcescens_k	SAMEA2273918	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2273918.aln.fas
klebsiella_africana	SAMEA10302399	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA10302399.aln.fas
enterobacter_bugandensis	SAMD00052613	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00052613.aln.fas
klebsiella_oxytoca	SAMEA5049916	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5049916.aln.fas
mycobacterium_smegmatis	SAMEA110188658	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA110188658.aln.fas
aeromonas_dhakensis	SAMEA104148106	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA104148106.aln.fas
campylobacter_d_coli	SAMEA3683046	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA3683046.aln.fas
pseudoalteromonas_nigrifaciens	SAMEA14358192	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA14358192.aln.fas
aeromonas_enteropelogenes	SAMEA2051514	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2051514.aln.fas
aeromonas_veronii	SAMEA7225589	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA7225589.aln.fas
staphylococcus_aureus	SAMEA2361085	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2361085.aln.fas
streptococcus_sanguinis	SAMEA5192282	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5192282.aln.fas
porphyromonas_gingivalis	SAMEA104054998	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA104054998.aln.fas
vibrio_anguillarum	SAMEA6611069	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6611069.aln.fas
neisseria_bergeri	SAMEA4542444	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4542444.aln.fas
pseudomonas_e_alloputida	SAMEA4361498	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4361498.aln.fas
neisseria_polysaccharea	SAMEA1402102	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA1402102.aln.fas
clostridium_beijerinckii	SAMEA13788435	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA13788435.aln.fas
moraxella_catarrhalis	SAMEA4620285	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4620285.aln.fas
chlamydophila_pecorum	SAMEA1100938	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA1100938.aln.fas
metamycoplasma_hominis	SAMEA4033190	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4033190.aln.fas
bordetella_hinzii	SAMEA2015838	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2015838.aln.fas
burkholderia_sp002223185	SAMEA3750662	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA3750662.aln.fas
achromobacter_ruhlandii	SAMEA7025207	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA7025207.aln.fas
citrobacter_b_koseri	SAMEA6656823	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6656823.aln.fas
enterobacter_asburiae_b	SAMD00548635	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00548635.aln.fas
streptococcus_anginosus	SAMEA3319397	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA3319397.aln.fas
streptococcus_equi	SAMEA1032896	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA1032896.aln.fas
serratia_j_liquefaciens	SAMEA4857266	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4857266.aln.fas
burkholderia_gladioli	SAMEA4417446	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4417446.aln.fas
mycobacterium_chelonae	SAMEA2259708	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2259708.aln.fas
mycobacterium_tuberculosis	SAMEA2297135	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA2297135.aln.fas
klebsiella_terrigena	SAMEA6372306	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6372306.aln.fas
streptococcus_oralis	SAMEA104138620	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA104138620.aln.fas
mycobacterium_abscessus	SAMEA7027485	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA7027485.aln.fas
burkholderia_mallei	SAMEA6625158	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6625158.aln.fas
serratia_ureilytica	SAMEA110422915	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA110422915.aln.fas
staphylococcus_epidermidis	SAMEA5634071	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5634071.aln.fas
bradyrhizobium_diazoefficiens	SAMD00079847	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00079847.aln.fas
citrobacter_youngae	SAMEA4533690	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4533690.aln.fas
bacillus_subtilis	SAMD00163110	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00163110.aln.fas
pseudomonas_e_monteilii	SAMD00492943	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00492943.aln.fas
leptospira_borgpetersenii	SAMEA5168221	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5168221.aln.fas
yersinia_pestis	SAMEA4011191	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4011191.aln.fas
klebsiella_ornithinolytica	SAMD00492936	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00492936.aln.fas
klebsiella_variicola	SAMEA4949590	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA4949590.aln.fas
neisseria_meningitidis	SAMEA1523214	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA1523214.aln.fas
stenotrophomonas_geniculata	SAMEA5584990	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5584990.aln.fas
vibrio_cholerae	SAMEA103920828	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA103920828.aln.fas
enterobacter_roggenkampii	SAMD00502260	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00502260.aln.fas
staphylococcus_capitis	SAMEA14106122	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA14106122.aln.fas
thermus_thermophilus	SAMD00269940	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMD00269940.aln.fas
acinetobacter_haemolyticus	SAMEA6167322	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA6167322.aln.fas
staphylococcus_warneri	SAMEA5374662	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA5374662.aln.fas
priestia_megaterium	SAMEA1406349	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0001_to_x0029/SAMEA1406349.aln.fas
mannheimia_haemolytica	SAMN05326232	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0040/SAMN05326232.aln.fas
staphylococcus_hominis	SAMN05446790	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0040/SAMN05446790.aln.fas
hungateiclostridium_thermocellum	SAMN05444575	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0040/SAMN05444575.aln.fas
campylobacter_hyointestinalis	SAMN05421691	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0040/SAMN05421691.aln.fas
borreliella_garinii	SAMN05328490	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0040/SAMN05328490.aln.fas
citrobacter_a_amalonaticus	SAMN03272085	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0035/SAMN03272085.aln.fas
corynebacterium_striatum	SAMN03197788	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0035/SAMN03197788.aln.fas
lactococcus_lactis	SAMN02982984	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0035/SAMN02982984.aln.fas
campylobacter_d_concheus	SAMN09232435	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0050/SAMN09232435.aln.fas
enterococcus_d_innesii	SAMN11456481	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0057/SAMN11456481.aln.fas
staphylococcus_pseudintermedius	SAMN11288840	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0057/SAMN11288840.aln.fas
mycoplasmopsis_agalactiae	SAMN11180680	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0057/SAMN11180680.aln.fas
burkholderia_stagnalis	SAMN09073396	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0049/SAMN09073396.aln.fas
streptococcus_iniae	SAMN09104501	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0049/SAMN09104501.aln.fas
vibrio_diabolicus	SAMN09062735	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0049/SAMN09062735.aln.fas
xanthomonas_cissicola	SAMN02469937	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0034/SAMN02469937.aln.fas
micromonospora_arenicola	SAMN02745292	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0034/SAMN02745292.aln.fas
bordetella_holmesii	SAMN02263912	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0034/SAMN02263912.aln.fas
staphylococcus_haemolyticus	SAMN28165607	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0086/SAMN28165607.aln.fas
enterococcus_e_cecorum	SAMN28608662	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0087/SAMN28608662.aln.fas
enterobacter_cloacae	SAMN28744394	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0087/SAMN28744394.aln.fas
vibrio_owensii	SAMN28767316	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0087/SAMN28767316.aln.fas
clostridium_aq_innocuum	SAMN28597659	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0087/SAMN28597659.aln.fas
serratia_marcescens	SAMN12250588	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12250588.aln.fas
lactobacillus_gasseri	SAMN12277457	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12277457.aln.fas
staphylococcus_cohnii	SAMN11962558	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN11962558.aln.fas
streptomyces_anthocyanicus	SAMN12024808	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12024808.aln.fas
bacillus_a_bombysepticus	SAMN12147268	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12147268.aln.fas
stenotrophomonas_maltophilia_aj	SAMN12250957	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12250957.aln.fas
klebsiella_grimontii	SAMN12212125	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12212125.aln.fas
bacillus_a_thuringiensis_s	SAMN12147274	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12147274.aln.fas
listeria_monocytogenes_c	SAMN12175437	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0059/SAMN12175437.aln.fas
mycoplasmoides_gallisepticum	SAMN07602166	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07602166.aln.fas
burkholderia_thailandensis	SAMN07621415	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07621415.aln.fas
sinorhizobium_meliloti	SAMN07640910	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07640910.aln.fas
bacillus_a_wiedmannii	SAMN07613345	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0045/SAMN07613345.aln.fas
campylobacter_d_lari_c	SAMN12390256	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0060/SAMN12390256.aln.fas
synechocystis_sp000284455	SAMN12364544	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0060/SAMN12364544.aln.fas
sinorhizobium_medicae	SAMN10361171	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10361171.aln.fas
pseudomonas_e_fulva	SAMN10361727	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10361727.aln.fas
legionella_pneumophila	SAMN10374760	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10374760.aln.fas
vibrio_crassostreae	SAMN10362347	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0054/SAMN10362347.aln.fas
protochlamydia_amoebophila	SAMN18797474	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0076/SAMN18797474.aln.fas
mesomycoplasma_hyorhinis	SAMN19286179	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0076/SAMN19286179.aln.fas
lactiplantibacillus_pentosus	SAMN18942672	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0076/SAMN18942672.aln.fas
mycoplasma_capri	SAMN10613655	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0055/SAMN10613655.aln.fas
enterococcus_b_lactis	SAMN22135461	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22135461.aln.fas
providencia_rettgeri_d	SAMN22677384	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22677384.aln.fas
listeria_monocytogenes_b	SAMN22209145	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22209145.aln.fas
flavobacterium_psychrophilum	SAMN22259726	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22259726.aln.fas
ralstonia_solanacearum	SAMN22612327	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0081/SAMN22612327.aln.fas
campylobacter_d_jejuni	SAMN12659163	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0061/SAMN12659163.aln.fas
burkholderia_ambifaria	SAMN12703557	/nfs/research/jlees/shared/atb_tree/2440k_fastas_concat/x0061/SAMN12703557.aln.fas
