core_mu,prop_genes2,rate_genes1,discrepancy
0.0009221433880016089,0.0,0.12476098430791371,0.13238066708760932
0.0004465610890533704,0.0,0.812222710256188,0.13238066708760932
0.0007815686956242538,0.0,0.10182368122917691,0.13238066708760932
0.0003337571727791545,0.0,0.2678505116011933,0.13238066708760932
0.00013987034114914745,0.0,0.8273356538124226,0.13238066708760932
0.0009364301141234081,0.0,0.9336311329021318,0.13238066708760932
0.00020038368192401842,0.0,0.26563518114363893,0.13238066708760932
0.0005529520231807277,0.0,0.5097362327358796,0.13238066708760932
0.00034129969037430334,0.0,0.41018306299106116,0.13238066708760932
0.00042994027618257374,0.0,0.20413553756467517,0.13238066708760932
2.0678605822894443e-08,0.0,2.5227659545976777e-05,-0.17511638015681225
2.3829189903441645e-06,0.0,0.001402211749577803,0.13085818868541982
2.16142081074154e-06,0.0,4.2146289741853285e-05,0.11857049358115
1.1743861133667448e-07,0.0,9.933926497504786e-05,-0.17977130305290584
6.365012154618068e-08,0.0,0.0001739553607697615,-0.1810522864281303
2.5892337706377018e-08,0.0,3.978564525336417e-05,-0.3096488774098686
3.4268471041383754e-08,0.0,2.5476462363740195e-05,-0.2793894101561231
2.911327614613394e-07,0.0,5.658725121535565e-05,-0.17754461858036133
1.0453109337179338e-07,0.0,2.5096865622147073e-05,-0.2487757665727986
1.899274432372831e-07,0.0,0.00034486937541178286,-0.15536980506898573
1.3124638585109112e-08,0.0,0.0001723960872491279,-0.1991074628884222
3.1423485449193665e-09,0.0,0.00014718144020174013,-0.09505535002324655
2.0249157825616178e-08,0.0,0.0007597164716827149,-0.15690205657802134
3.651737489169067e-08,0.0,0.0005653292177973838,-0.18541340800618528
1.1504908659337727e-08,0.0,0.0002997150836207432,-0.16717451224368501
2.974824149869104e-09,0.0,8.116085496834368e-05,-0.11355297243825513
4.50690543666288e-09,0.0,0.0010913399851773795,-0.05501637165655518
2.9899370380914145e-08,0.0,0.0008914054590975681,-0.17246515962526046
1.3129756839997937e-08,0.0,0.0004910035974848133,-0.16416442072510876
3.8868850356773694e-09,0.0,0.0002652581975062322,-0.09217155086487817
5.701680407106442e-07,0.0,9.677788088856528e-05,-0.029327721940496633
1.2790855629091377e-06,0.0,2.17592803099885e-05,-0.003209089959212861
3.4546718322977154e-07,0.0,1.7840100739801943e-05,-0.23439775294130644
9.742194930838077e-09,0.0,2.0375824827283105e-05,-0.14163866241087786
2.482978445209409e-07,0.0,1.2530464937447429e-05,-0.24007980417080294
1.6419800108001788e-07,0.0,4.814617877634118e-05,-0.20820590903777983
5.993637377642043e-08,0.0,5.033827351180038e-05,-0.6631016937488516
2.139934635322453e-07,0.0,1.001421318863485e-05,-0.4416801249325937
4.657233247325301e-08,0.0,2.9915330415198065e-05,-0.4207924004560922
1.3025143702065486e-06,0.0,3.307235422252531e-05,-0.04391919457620885
7.799555619065947e-09,0.0,0.7259477969129259,0.12554218439730688
1.3394108197752564e-09,0.0,0.6702008481042228,0.1278783377191965
1.5229227254406073e-09,0.0,0.30589619068247603,0.11686214564878773
4.610067768269607e-09,0.0,0.11633556933218106,0.08716990931635174
1.564246420926972e-09,0.0,0.4011510540553651,0.12049930063884756
5.3858412706025404e-09,0.0,0.17747855929338494,0.09861037692414161
1.3189329872576802e-09,0.0,0.4263669687066709,0.12140253345942588
4.1209165794093785e-09,0.0,0.30771233333531595,0.11096159484478674
1.4528268224184861e-08,0.0,0.029575424040091586,0.016032062169907685
3.5309285628523257e-09,0.0,0.6322830673543504,0.1254067796616794
4.646152239531382e-08,0.0,1.1461469690930071e-05,-0.15377229149664948
1.4143187579512035e-07,0.0,2.260937637085568e-05,-0.3111033801976498
1.486092961211872e-07,0.0,1.8515716617347055e-05,-0.32310337448662174
9.22608976700772e-07,0.0,7.402330483264452e-05,0.016201308548331395
9.218943871081722e-08,0.0,1.2913244775737905e-05,-0.2584699853633695
1.3066547485728927e-06,0.0,2.6219514605562082e-05,-0.009641480540464549
3.633720660031068e-08,0.0,2.9799355862605758e-05,-0.337811263427812
8.386942870668213e-07,0.0,2.370255319172521e-05,-0.06892293266007758
3.940449281619936e-09,0.0,1.5156489584385052e-05,-0.06344686183359993
6.781320056842105e-07,0.0,1.3258884040848437e-05,-0.12307368477918672
1.305670280122159e-07,0.0,5.7240087110235306e-05,-0.21912779463333815
5.205633975865507e-07,0.0,2.461379451384205e-05,-0.16569405126123343
7.155670862878694e-08,0.0,2.187175604898598e-05,-0.29456392114117425
4.050823649013332e-08,0.0,0.0003551928564451642,-0.27166572057908744
9.410882881313892e-07,0.0,1.3364641639396696e-05,-0.11720636469910278
1.8689704026565256e-07,0.0,2.2149839642243334e-05,-0.34737501816281835
2.0804625817665303e-07,0.0,0.0002131239777825362,-0.14476920827116438
4.9933609133424385e-08,0.0,1.494789864544186e-05,-0.20914335866132916
2.8810338282845513e-08,0.0,0.00012997859238939564,-0.17752599475591715
5.439360000005686e-08,0.0,0.0006692697031899204,-0.15675538419774818
5.495023851847851e-08,0.0,0.0001364457397359751,-0.179118786236558
9.793182075406396e-09,0.0,4.48660837036768e-05,-0.286706226093644
1.4349741540417135e-07,0.0,2.254688995538019e-05,-0.24480815484430354
2.3700577766362296e-08,0.0,1.3989280113089737e-05,-0.15236019099077155
4.590489745556448e-07,0.0,1.429442601908306e-05,-0.19305404976749785
8.935879539740477e-07,0.0,3.2374168875901644e-05,-0.08171776808160469
4.4534677295387365e-07,0.0,1.0786650421741116e-05,-0.22555901573279005
1.5693443162272374e-08,0.0,7.458434724210683e-05,-0.19270829184378055
1.9312039253369876e-08,0.0,8.437226378691637e-05,-0.17878913289437395
3.9776686757338e-07,0.0,5.7041515152464305e-05,-0.13776692313445135
3.824918133044208e-07,0.0,2.0769414827809182e-05,-0.15266781351193504
2.506280296254557e-07,0.0,0.00010462462908176493,-0.45159638480314535
3.9503398101591284e-07,0.0,7.440403792152986e-05,-0.12996226692320526
7.399747022884858e-08,0.0,0.0001502552048531122,-0.21680937342939058
1.8887962864267178e-07,0.0,5.387857664697525e-05,-0.2123914043291858
2.5706452163876543e-07,0.0,0.0006665294297180175,-0.17463201510597892
4.532755643309137e-07,0.0,0.0011550525323461153,-0.07468735167884953
2.8443111967274996e-08,0.0,0.0007684541480839646,-0.163906223492148
5.776143606962007e-06,0.0,0.0009598143880372216,0.09948632838488403
2.4340226672025496e-08,0.0,0.0005113180111683658,-0.19266356609777605
6.569717861795185e-08,0.0,2.1031626967471408e-05,-0.30418510493906636
4.502802891852764e-08,0.0,2.8348311712991184e-05,-0.3330827626849297
1.1128450521940205e-07,0.0,2.641789279409615e-05,-0.2513122055647009
6.094748478180276e-08,0.0,2.2457503996106583e-05,-0.38861485870398277
1.1127131889818147e-06,0.0,3.365820579061462e-05,0.058948737320879324
1.2108998182175657e-05,0.0,1.0740246130450657e-05,0.12362771760803846
1.6472310237992126e-07,0.0,1.4447857684209024e-05,-0.24624870143828617
2.889267691893974e-08,0.0,3.823060580587028e-05,-0.30446867204238676
1.9210474202091603e-07,0.0,1.9422127439859065e-05,-0.2381203270435718
3.199212421934103e-07,0.0,2.474738084195213e-05,-0.23839261286734742
3.4028861915328274e-07,0.0,1.8692030783172218e-05,-0.2162059213164483
1.1862431939432434e-08,0.0,3.2120638225423964e-05,-0.2678426510948348
5.649751311272367e-08,0.0,4.634205576908354e-05,-0.22999387291035286
1.2239941450242538e-07,0.0,2.4666978018493964e-05,-0.24455952814382256
1.813430132737934e-08,0.0,1.0844359154608968e-05,-0.1463863452696572
3.426393621896752e-07,0.0,3.6129449263587716e-05,-0.1702527239177511
7.576029930613232e-08,0.0,4.954970377297701e-05,-0.20900639442402955
3.2527771142148854e-07,0.0,1.3176708747824678e-05,-0.21025341619295923
2.1187046941432454e-08,0.0,2.7887667195223287e-05,-0.28478608875339184
2.239355469191268e-06,0.0,1.943865076547466e-05,0.10614177308840347
1.0438636469651375e-07,0.0,3.647585325983914e-05,-0.22070458252774885
2.4492115804134936e-07,0.0,2.3290599331477027e-05,-0.22551206494907114
1.183358658400648e-08,0.0,2.3094318388348478e-05,-0.1760737177800095
2.0559239967222668e-07,0.0,5.3550687313150296e-05,-0.19675326504009868
7.930956551070735e-07,0.0,3.554825786354352e-05,-0.06072044766210063
4.1918409630661306e-08,0.0,1.3071752010575285e-05,-0.17525288719037635
1.1683984312522348e-07,0.0,1.1758049320556533e-05,-0.2588201315966955
5.3453891085938565e-08,0.0,1.0117552635265796e-05,-0.15229695064581739
5.048427750857941e-07,0.0,1.4977707858734251e-05,-0.16072349385745074
2.1978420399293892e-07,0.0,1.8595605376680823e-05,-0.23860559000476603
4.524031434315603e-08,0.0,0.00016166008868481532,-0.21456563994984246
1.352717744641089e-07,0.0,8.484749930360822e-05,-0.22032318860128736
1.3460113201683202e-08,0.0,0.0001285550340806594,-0.19093711107015107
7.3793247071509875e-09,0.0,0.0003439424326289481,-0.13921498474459099
1.2569652280112927e-07,0.0,0.00013663904015876187,-0.23863212264514336
7.494129692795723e-08,0.0,0.00020447258257475404,-0.2341319431701187
4.320572819960401e-08,0.0,6.811293273155367e-05,-0.21314108574579582
5.801124132491598e-08,0.0,0.000342482568059127,-0.21205668052392657
7.454943003356615e-07,0.0,1.6229218739031706e-05,-0.06648088602601313
1.2273808531255446e-07,0.0,0.00035051557123115805,-0.20552778952298473
1.9900617706451363e-08,0.0,2.6919935334062437e-05,-0.2736598603756719
1.5584848001511242e-07,0.0,3.492309992401198e-05,-0.2198791564737034
9.184794350251146e-09,0.0,2.9992592703630055e-05,-0.22178390777811688
1.6635787676520884e-07,0.0,2.5487139091415084e-05,-0.2323872582280595
3.313972324136722e-08,0.0,1.6397974489943176e-05,-0.1833779637325831
1.2424453546145822e-07,0.0,7.46056461672016e-05,-0.17717241454376179
1.0245883172133845e-07,0.0,1.9181649976474906e-05,-0.2809217063572878
1.4436426416029629e-07,0.0,2.4123774753038348e-05,-0.23899245691724508
2.3757091865490816e-07,0.0,0.00023538958189796885,-0.15474166717379212
7.292446105517492e-08,0.0,1.7335103950409454e-05,-0.29104648451889426
9.313214126807481e-08,0.0,1.132558027918189e-05,-0.2501235542165878
9.326745079023677e-08,0.0,7.20943336532231e-05,-0.18441845558473255
1.6197787935996548e-06,0.0,2.1719648082293224e-05,0.09436881967353572
1.0718655476518155e-06,0.0,2.361704781237248e-05,0.03245420210343413
4.033308060841856e-07,0.0,1.0756454912679263e-05,-0.23766849603640233
3.5414204022037125e-08,0.0,2.0496152290344918e-05,-0.2544125855865675
8.432134245843467e-08,0.0,6.562487769771757e-05,-0.18841489247614845
2.2998737742989193e-07,0.0,8.600198826273097e-05,-0.16375265633547523
9.572214623013524e-07,0.0,6.684605780914659e-05,-0.06583391616009478
1.800766315443983e-07,0.0,2.5930344552267327e-05,-0.23641885766813558
2.507696992335574e-07,0.0,1.2586580784169582e-05,-0.2415649383696714
1.6275640494781183e-07,0.0,1.0231888819037065e-05,-0.24077258219761108
3.2253155019895626e-07,0.0,1.0823052877783042e-05,-0.239998232245811
1.0697453250460132e-07,0.0,1.1854993219805946e-05,-0.23765649482135526
4.771817193718802e-07,0.0,3.6663003332723974e-05,-0.13239633158643765
1.129210269538794e-07,0.0,1.0401139949789744e-05,-0.24257112334910957
1.4078742091044445e-08,0.0,2.104781670505789e-05,-0.1678555349917393
5.5151473156158654e-08,0.0,2.2354440896714994e-05,-0.3221383400208775
9.032108312219048e-09,0.0,2.8766049232910706e-05,-0.21400470508081668
5.954477151863023e-07,0.0,3.273906709739725e-05,-0.11392721129757408
0.00022608243936229157,0.0,0.00030963026593192305,0.13174926407369683
0.0002852087936709891,0.0,0.0008580785409584042,0.13238066708760932
0.00014108063177477063,0.0,0.00085843699793788,0.12574307131214227
0.00028064964082873714,0.0,0.0006951688603964634,0.13238066708760932
0.0009494278750551866,0.0,0.0009970163789076263,0.13238066708760932
0.00044868783151794534,0.0,0.0005896789754744516,0.13238066708760932
0.0005538051255794331,0.0,0.00038140955196779193,0.13238066708760932
0.0009561799368493891,0.0,0.0008869074692197347,0.13238066708760932
0.0008042945855644206,0.0,0.001849342210832523,0.13238066708760932
0.00021551503513019842,0.0,0.0008495156630243818,0.13238066708760932
1.4030744958982666e-07,0.0,0.4703721661447252,0.10127685184585868
9.342596818600933e-08,0.0,0.21395766283467485,0.05988106480818442
7.124132696487956e-08,0.0,0.28951020440916636,0.07716297966596646
1.579177253682249e-06,0.0,0.21051913497519367,0.13119648732014758
4.419980988712215e-08,0.0,0.18645344799290012,0.06039082055030073
7.977975109329013e-08,0.0,0.430832395917425,0.09444216154186806
9.894692653507251e-09,0.0,0.18438285591588338,0.08843352578772035
4.402560238386406e-07,0.0,0.6623934789660787,0.12815244324465117
1.1567426114936114e-06,0.0,0.2935935166862618,0.13204230893095067
8.099573924716174e-06,0.0,0.8044682428910107,0.13238066708760932
2.1337235463734047e-09,0.0,0.008040877967673127,0.0471176253665635
1.565278592387627e-09,0.0,0.02959377748076899,0.07929867776675974
1.247208476034582e-09,0.0,0.02365522375186405,0.07832289543993391
7.915784878141483e-09,0.0,0.006239419975427395,-0.013033991403619077
3.5113109483780124e-09,0.0,0.020713576335254686,0.05922040275226927
6.322277578939185e-09,0.0,0.038850215444882916,0.050844381132702704
6.5239268193144515e-09,0.0,0.005573186537673264,-0.012325101364956941
1.0002926286102549e-09,0.0,0.0035052206561327548,0.034962561041624735
4.706399217638861e-09,0.0,0.04252003794504503,0.0661121904777511
3.122918884736752e-09,0.0,0.00681783622175556,0.023886339577817862
1.0307051010595506e-06,0.0,1.1096301183865127e-05,-0.09951310266126155
4.878527625508002e-07,0.0,0.00012592133174980303,-0.04695184456372854
1.7314921022746207e-07,0.0,2.9597765009147702e-05,-0.2262724387368217
6.587861193841221e-07,0.0,2.1307522558933422e-05,-0.1982617527696805
1.833472701114159e-08,0.0,4.6473968154684433e-05,-0.2968521990292637
2.909390302242033e-08,0.0,1.391236313378443e-05,-0.15922568363271683
1.3451197267006988e-07,0.0,2.5494138623759102e-05,-0.23912264637016573
8.213220084356361e-09,0.0,1.697061694685906e-05,-0.1224909329941931
4.380196722292689e-07,0.0,1.8475685160115704e-05,-0.2236759011443114
2.721954241352532e-07,0.0,1.3330148796673648e-05,-0.23595669781455642
3.085823294156727e-08,0.0,4.5508623489578656e-05,-0.2757691809201468
6.76871056607945e-08,0.0,0.00022203960344044986,-0.1766067688106383
3.517175364946579e-08,0.0,9.492230531397374e-05,-0.17956368462365588
8.37854765766943e-09,0.0,2.964114176443906e-05,-0.2105101166271438
6.075291829629373e-08,0.0,2.5428701109954084e-05,-0.4425386829515461
2.2706762154852264e-08,0.0,6.068322928547211e-05,-0.21234649912646572
1.5140054160562416e-07,0.0,7.924808549204512e-05,-0.18251239593861077
6.611480997940278e-09,0.0,9.052373714098953e-05,-0.22964047350919098
2.4791376847141875e-08,0.0,0.00023271318723632346,-0.1675380226469266
1.4833933196183052e-08,0.0,3.057757613134219e-05,-0.28005164712547853
2.0395117802305442e-07,0.0,4.3746580376810024e-05,-0.19052766490271644
1.3907634029019756e-08,0.0,2.5936856661651898e-05,-0.21258710289501084
2.8914050942607753e-07,0.0,0.0004694761635171436,-0.14265146537532808
5.369025235028316e-07,0.0,3.5918626492746147e-05,-0.13176115788460874
1.3028068630933193e-07,0.0,4.4103392953011236e-05,-0.20785961964752095
4.2851765272323933e-07,0.0,4.1735717391744824e-05,-0.1880072996476485
2.7308453060145764e-07,0.0,3.1715505563178293e-05,-0.19856236109937703
4.188323834894376e-08,0.0,4.9809733871489664e-05,-0.2283884247702397
7.881466528292144e-08,0.0,6.571367554563363e-05,-0.194707682041323
3.244223192734455e-08,0.0,1.788996802551212e-05,-0.17536176145595408
1.5990308737569638e-07,0.0,0.001704555962878508,-0.1698997209932581
7.641328801420036e-07,0.0,0.0017271357405694596,0.00026653417405302267
1.412735380543565e-07,0.0,0.00042779041251160614,-0.19430275050972717
2.672668469997891e-08,0.0,0.00025298333121289,-0.1999827111670982
1.0451619368126176e-08,0.0,0.001013485140342223,-0.10891885067936302
2.156915566099865e-06,0.0,0.0017531389181115783,0.10601677451008465
8.846948796098908e-08,0.0,0.000611645312950758,-0.19858668367305146
2.508089184627778e-07,0.0,0.0009484675412177683,-0.12539473790635403
6.104383814015332e-09,0.0,9.119392995224109e-05,-0.14207991409250706
1.3650434588407098e-08,0.0,0.002298411175804381,-0.08980343134636169
1.6614091016794083e-06,0.0,5.130064555294112e-05,0.09087338053532927
1.8494757599135504e-07,0.0,1.1856020809474076e-05,-0.24610426739238822
2.443451603285129e-07,0.0,3.8633433708364586e-05,-0.203936573638866
6.730044652782113e-07,0.0,3.420705258564622e-05,-0.058102119115942444
1.0818859092190208e-07,0.0,1.854484911979138e-05,-0.26199594324032766
1.7832334725875683e-07,0.0,2.640101033926719e-05,-0.22561196849462545
8.024857811188549e-08,0.0,1.0181666227798018e-05,-0.21636562398090634
2.704133999777862e-07,0.0,2.1265660496225344e-05,-0.22828033007703555
1.4845673029773276e-07,0.0,1.636704978854556e-05,-0.25371694551209073
6.48155567920973e-07,0.0,2.589893346280853e-05,-0.13791753851452637
8.332615372293594e-09,0.0,0.23325991946287714,0.09442315563414751
1.0772503762594232e-08,0.0,0.30400271020355085,0.09790257354803014
4.677884730982538e-08,0.0,0.275957146399631,0.07592095769753338
1.4111074261645419e-08,0.0,0.7396430239495596,0.12312224230279369
2.2561354374453622e-07,0.0,0.18844883080212751,0.07043617053927873
9.367912957021561e-08,0.0,0.20270369361017768,0.06228321880577363
2.183073707148794e-07,0.0,0.35663627205497933,0.09984525651616571
1.414022123694993e-08,0.0,0.5698966058921097,0.1148297697718516
1.1503945485269282e-07,0.0,0.39230549850242036,0.09455850342258885
1.0925176919881151e-07,0.0,0.38418698735849993,0.09119317679211149
9.804438553809735e-09,0.0,4.0349197791095584e-05,-0.28765714654909513
7.1113629195823204e-09,0.0,1.8252179548675997e-05,-0.12430155843482363
6.132249147270162e-09,0.0,0.00014158217973349996,-0.10124023751476108
1.208386992984223e-08,0.0,0.0002263876351584852,-0.14020352350573362
1.0312313097554104e-08,0.0,5.0943386500534055e-05,-0.25347759718731455
3.337334495733657e-08,0.0,3.117158818659267e-05,-0.32708978812833994
6.266660883758736e-08,0.0,4.319929569666616e-05,-0.2227172291770202
9.638445740531824e-08,0.0,6.681796928175507e-05,-0.18671003195332664
7.451511507862722e-08,0.0,7.114047840762765e-05,-0.18423565691764437
1.9698433083740385e-08,0.0,1.371272029380045e-05,-0.15740231467931487
2.3436060349851462e-08,0.0,1.2720040210663002e-05,-0.1561209901888135
5.028577259752898e-08,0.0,0.00017484232198538232,-0.2172027628419603
4.003429222643228e-07,0.0,0.000996873048369061,-0.11561437143542576
2.31620496434417e-07,0.0,0.0003497669501866017,-0.19038435635387077
4.244956855443479e-08,0.0,0.00012663714247993912,-0.21370638233553876
1.3967427351089564e-08,0.0,0.00013015174475497883,-0.19505671281073053
4.5241146798069865e-08,0.0,9.056940127415768e-05,-0.21614878862853842
2.055049236627644e-07,0.0,0.0002843340423831149,-0.2036636762747999
1.6870460127932557e-08,0.0,0.00013397055350847703,-0.19867073721204564
3.144884146003437e-08,0.0,0.00012982597196143126,-0.21035533675731435
1.2638594770093983e-07,0.0,0.007610175315630079,-0.07093370547379411
9.449884883601445e-08,0.0,0.0009151031993210386,-0.15534849866472616
4.351208139708717e-08,0.0,0.0012717753732994757,-0.13011552104909552
4.6967188163622613e-07,0.0,0.001117450276528686,-0.05936404637498162
2.0399303841834142e-07,0.0,0.011142833781896138,-0.054669065031590795
8.591779378849959e-07,0.0,0.0007242369983948712,0.008307521308294867
4.6671895027486213e-07,0.0,0.00045354066335756424,-0.09854959912573873
3.119160306206518e-08,0.0,0.004781927941186679,-0.08794657705746425
2.870214164565012e-08,0.0,0.0019552911930059338,-0.11067077544696968
5.956312165309798e-08,0.0,0.0017843171512620156,-0.13130944849302112
2.273338334094244e-07,0.0,0.00014921093606635137,-0.17452450337390166
4.4581046861451366e-07,0.0,1.1419593916225555e-05,-0.17412781867394836
1.4810270019700582e-07,0.0,1.887713695989763e-05,-0.24584321033316806
4.616741268927167e-08,0.0,2.6083042946482722e-05,-0.38968799475046345
3.569186470179054e-07,0.0,1.895463478799749e-05,-0.46061199921355
4.921035642083378e-08,0.0,6.216022464236831e-05,-0.19260934168558563
3.668956499723409e-07,0.0,3.0324110723647146e-05,-0.1804310175600824
1.0607364824673549e-07,0.0,1.5889340650607142e-05,-0.4006407193574535
4.743737051335152e-08,0.0,1.9731541837001978e-05,-0.2533653886610656
2.5144200071384546e-08,0.0,1.2976213136152977e-05,-0.15499509609886009
1.1251892193541453e-07,0.0,4.6273114440322496e-05,-0.2060373442602191
1.6004602887299064e-07,0.0,1.2975905724271857e-05,-0.4057872595286374
2.07646440785075e-06,0.0,1.4518185630522239e-05,0.10612887970811323
5.528264073797842e-07,0.0,2.0578886120458872e-05,-0.18089105197143066
2.0346655823918325e-07,0.0,2.9997370177889133e-05,-0.22316538579324666
2.6791289887851324e-07,0.0,5.020015175174409e-05,-0.17985776138380663
1.1876694851067927e-06,0.0,1.0050840699901074e-05,0.027205061279979383
2.320387310103709e-08,0.0,2.8783670656877068e-05,-0.30067476803212934
2.1437705084268503e-07,0.0,1.3297065809502074e-05,-0.2439926520022769
4.325239095027946e-07,0.0,1.325146738270123e-05,-0.18194960943701186
